STREET_NAME_ENG,STREET_NAME_CHI,METER_NONMETER,CAPACITY,VEHICLE_TYPE_DESCRIPTION_1,VEHICLE_TYPE_DESCRIPTION_2,PARK_METER_PERIOD_DESC,OPERATIVE_HOUR_ENG,OPERATIVE_HOUR_CHI,IRNP_REMARKS_ENG,IRNP_REMARKS_CHI,X_COOR,Y_COOR,LAST_UPDATE_DATE,FEATUREID
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839098,826570,6/9/2019 13:00:00,5536
SHA LEK HIGHWAY,沙瀝公路,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839095,826568,6/9/2019 13:00:00,5537
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839628,826813,6/9/2019 13:00:00,5538
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839630,826811,6/9/2019 13:00:00,5539
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839631,826809,6/9/2019 13:00:00,5540
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839632,826807,6/9/2019 13:00:00,5541
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839633,826805,6/9/2019 13:00:00,5542
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839634,826803,6/9/2019 13:00:00,5543
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839636,826800,6/9/2019 13:00:00,5544
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839637,826798,6/9/2019 13:00:00,5545
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839638,826796,6/9/2019 13:00:00,5546
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839639,826794,6/9/2019 13:00:00,5547
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839641,826791,6/9/2019 13:00:00,5548
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839642,826790,6/9/2019 13:00:00,5549
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839643,826787,6/9/2019 13:00:00,5550
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839644,826785,6/9/2019 13:00:00,5551
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839646,826783,6/9/2019 13:00:00,5552
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839647,826781,6/9/2019 13:00:00,5553
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839648,826778,6/9/2019 13:00:00,5554
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839649,826776,6/9/2019 13:00:00,5555
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839651,826774,6/9/2019 13:00:00,5556
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839652,826772,6/9/2019 13:00:00,5557
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839619,826808,6/9/2019 13:00:00,5558
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839620,826806,6/9/2019 13:00:00,5559
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839621,826804,6/9/2019 13:00:00,5560
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839622,826801,6/9/2019 13:00:00,5561
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839623,826799,6/9/2019 13:00:00,5562
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839625,826797,6/9/2019 13:00:00,5563
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839626,826795,6/9/2019 13:00:00,5564
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839627,826793,6/9/2019 13:00:00,5565
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839628,826790,6/9/2019 13:00:00,5566
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839630,826788,6/9/2019 13:00:00,5567
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839631,826786,6/9/2019 13:00:00,5568
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839632,826784,6/9/2019 13:00:00,5569
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839633,826781,6/9/2019 13:00:00,5570
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839634,826779,6/9/2019 13:00:00,5571
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839635,826777,6/9/2019 13:00:00,5572
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839637,826775,6/9/2019 13:00:00,5573
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839638,826773,6/9/2019 13:00:00,5574
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839639,826771,6/9/2019 13:00:00,5575
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839641,826768,6/9/2019 13:00:00,5576
NGAU PEI SHA STREET,牛皮沙街,N,1,Any Vehicles,,,,,,,839642,826766,6/9/2019 13:00:00,5577
YUEN SHUN CIRCUIT,源順圍,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,,,839457,826981,6/9/2019 13:00:00,5578
YUEN SHUN CIRCUIT,源順圍,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,,,839465,826989,6/9/2019 13:00:00,5579
YUEN SHUN CIRCUIT,源順圍,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,,,839472,826996,6/9/2019 13:00:00,5580
YUEN SHUN CIRCUIT,源順圍,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,,,839480,827005,6/9/2019 13:00:00,5581
YUEN SHUN CIRCUIT,源順圍,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,,,839487,827012,6/9/2019 13:00:00,5582
YUEN SHUN CIRCUIT,源順圍,N,1,Goods Vehicles,,,8pm to 8am,下午八時至上午八時,,,839495,827020,6/9/2019 13:00:00,5583
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839408,826767,6/9/2019 13:00:00,5584
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839409,826765,6/9/2019 13:00:00,5585
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839410,826763,6/9/2019 13:00:00,5586
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839412,826761,6/9/2019 13:00:00,5587
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839413,826759,6/9/2019 13:00:00,5588
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839401,826758,6/9/2019 13:00:00,5589
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839402,826756,6/9/2019 13:00:00,5590
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839403,826754,6/9/2019 13:00:00,5591
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839405,826752,6/9/2019 13:00:00,5592
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839406,826750,6/9/2019 13:00:00,5593
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839408,826748,6/9/2019 13:00:00,5594
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839394,826755,6/9/2019 13:00:00,5595
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839395,826754,6/9/2019 13:00:00,5596
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839396,826752,6/9/2019 13:00:00,5597
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839398,826749,6/9/2019 13:00:00,5598
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839399,826748,6/9/2019 13:00:00,5599
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839401,826746,6/9/2019 13:00:00,5600
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839402,826744,6/9/2019 13:00:00,5601
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839404,826742,6/9/2019 13:00:00,5602
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839371,826752,6/9/2019 13:00:00,5603
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839374,826749,6/9/2019 13:00:00,5604
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839375,826747,6/9/2019 13:00:00,5605
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839377,826744,6/9/2019 13:00:00,5606
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839379,826741,6/9/2019 13:00:00,5607
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839382,826738,6/9/2019 13:00:00,5608
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839384,826735,6/9/2019 13:00:00,5609
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839386,826732,6/9/2019 13:00:00,5610
NGAU PEI SHA STREET,牛皮沙街,M,1,Goods Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839388,826730,6/9/2019 13:00:00,5611
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839397,826776,6/9/2019 13:00:00,5612
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839395,826775,6/9/2019 13:00:00,5613
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839393,826773,6/9/2019 13:00:00,5614
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839391,826772,6/9/2019 13:00:00,5615
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839389,826770,6/9/2019 13:00:00,5616
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839387,826769,6/9/2019 13:00:00,5617
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839384,826767,6/9/2019 13:00:00,5618
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839382,826766,6/9/2019 13:00:00,5619
NGAU PEI SHA STREET,牛皮沙街,M,1,Any Vehicles,,2 Hr,Monday to Saturday 8am to 8pm Sunday & public holidays 10am to 10pm,星期一至星期六由上午八時至下午八時 星期日及公眾假期由上午十時至下午十時,,,839380,826764,6/9/2019 13:00:00,5620
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839135,826564,6/9/2019 13:00:00,5621
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839138,826565,6/9/2019 13:00:00,5622
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839140,826567,6/9/2019 13:00:00,5623
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839142,826568,6/9/2019 13:00:00,5624
TO SHEK STREET,多石街,M,1,Any Vehicles,,2 Hr,8am to 8pm daily except general holidays On general holidays 10am to 10pm,除公眾假期外每日收費由上午八時至下午八時 公眾假期收費則由上午十時至下午十時,,,839143,826570,6/9/2019 13:00:00,5625
TO SHEK STREET,多石街,N,1,Disable,,,,,Vehicles With Disabled Person's Parking Permit Only,祇准出示傷殘人士泊車許可証車輛使用,839136,826589,6/9/2019 13:00:00,5626
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840036,826976,6/9/2019 13:00:00,5642
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840035,826974,6/9/2019 13:00:00,5643
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840035,826971,6/9/2019 13:00:00,5644
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840035,826969,6/9/2019 13:00:00,5645
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840034,826966,6/9/2019 13:00:00,5646
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840034,826964,6/9/2019 13:00:00,5647
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840042,826975,6/9/2019 13:00:00,5648
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840041,826973,6/9/2019 13:00:00,5649
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840041,826970,6/9/2019 13:00:00,5650
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840041,826968,6/9/2019 13:00:00,5651
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840040,826965,6/9/2019 13:00:00,5652
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840040,826963,6/9/2019 13:00:00,5653
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840018,826985,6/9/2019 13:00:00,5654
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840020,826985,6/9/2019 13:00:00,5655
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840024,826985,6/9/2019 13:00:00,5656
KWONG SIN STREET,廣善街,M,1,Any Vehicles,,2 Hr,8am to 8pm,上午八時至下午八時,,,840026,826985,6/9/2019 13:00:00,5657
